state,session,chamber,bill_id,date,action,actor,type
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 117  (GiaQuinta),  failed; Roll Call 347: yeas 35,  nays 56",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 51   (Moses),  failed; Roll Call 348: yeas 41,  nays 55",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 221  (DeLaney),  failed; Roll Call 349: yeas 29,  nays 57",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 30   (V. Smith),  failed; voice vote",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 119  (VanDenburgh),  withdrawn",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 18   (L. Lawson),  prevailed; Roll Call 350: yeas 89,  nays 4",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 78   (L. Lawson),  prevailed; Roll Call 351: yeas 92,  nays 2",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 62   (Welch),  withdrawn",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 6    (Welch),  failed; voice vote",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 103  (Welch),  failed; voice vote",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 8    (Porter),  failed; Roll Call 352: yeas 36,  nays 57",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 93   (Porter),  failed; Roll Call 353: yeas 33,  nays 61",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 90   (Porter),  withdrawn",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 77   (Riecken),  failed; voice vote",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 214  (Pierce),  failed; Roll Call 354: yeas 33,  nays 59",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 147  (Truitt),  prevailed; Roll Call 356: yeas 51,  nays 44",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 110  (Crawford),  prevailed; Roll Call 357: yeas 88,  nays 1",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 58   (Crawford),  failed; Roll Call 358: yeas 36,  nays 57",lower,other
in,2011,lower,HB 1001,2011-03-29 00:00:00,"Amendment 111  (Crawford),  failed; Roll Call 359: yeas 37,  nays 56",lower,other
in,2011,lower,HB 1001,2011-03-30 00:00:00,"Third reading: passed; Roll Call 391: yeas 60,  nays 37",lower,bill:passed|bill:reading:3
in,2011,lower,HB 1001,2011-03-30 00:00:00,Referred to the Senate,lower,other
in,2011,lower,HB 1001,2011-03-30 00:00:00,Senate sponsors: Senators Kenley and Broden,lower,other
in,2011,lower,HB 1001,2011-03-31 00:00:00,First reading: referred to Committee on Appropriations,upper,bill:reading:1|committee:referred
in,2011,lower,HB 1001,2011-04-18 00:00:00,"Committee report: amend do pass,  adopted",upper,committee:passed:favorable
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Second reading: amended,  ordered engrossed",upper,bill:reading:2
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 51   (Kenley),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 10   (Delph),  prevailed; Roll Call 409: yeas 38,  nays 11",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 22   (Steele),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 14   (Holdman),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 72   (Boots),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 44 (Broden),  failed; Roll Call 410: yeas 16,  nays 33",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 21   (Becker),  prevailed; Roll Call 411: yeas 49,  nays 0",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 53   (M. Young),  prevailed; Roll Call 412: yeas 36,  nays 0",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 26 (Hume),  failed; Roll Call 413: yeas 14,  nays 27",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 47 (Broden),  failed; Roll Call 414: yeas 12,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 32   (Tallian),  prevailed; Roll Call 415: yeas 45,  nays 3",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 54   (Rogers),  failed; Roll Call 416: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 24 (Broden),  failed; Roll Call 417: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 34   (Tallian),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 27 (Tallian),  failed; Roll Call 418: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 33 (Tallian),  failed; Roll Call 419: yeas 13,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 40   (Broden),  failed; Roll Call 420: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 35   (Tallian),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 66   (Tallian),  failed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 58   (Tallian),  failed; Roll Call 421: yeas 11,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 59   (Tallian),  failed; Roll Call 422: yeas 12,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 65   (Tallian),  failed; Roll Call 423: yeas 12,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 64 (Lanane),  failed; Roll Call 424: yeas 12,  nays 35",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 36 (Simpson),  failed; Roll Call 425: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 25 (Breaux),  failed; Roll Call 426: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 41   (Broden),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 29   (Tallian),  prevailed",upper,other
in,2011,lower,HB 1001,2011-04-20 00:00:00,"Amendment 70 (Tallian),  failed; Roll Call 427: yeas 12,  nays 36",upper,other
in,2011,lower,HB 1001,2011-04-21 00:00:00,Third reading: passed; Roll Call 443: yeas 36 and nays 14,upper,bill:passed|bill:reading:3
in,2011,lower,HB 1001,2011-04-21 00:00:00,Returned to the House with amendments,upper,other
in,2011,lower,HB 1001,2011-04-21 00:00:00,House dissented from Senate amendments,lower,other
in,2011,lower,HB 1001,2011-04-21 00:00:00,Representative Turner added as coauthor,lower,other
in,2011,lower,HB 1001,2011-04-25 00:00:00,House conferees appointed: Espich and Crawford,lower,other
in,2011,lower,HB 1001,2011-04-25 00:00:00,"House advisors appointed: Crouch, Turner, Thompson, Behning, Cherry, Goodin, Pryor, Klinker, Welch and Pelath",lower,other
in,2011,lower,HB 1001,2011-04-25 00:00:00,Senate conferee appointed: Kenley and Broden,upper,other
in,2011,lower,HB 1001,2011-04-25 00:00:00,"Senate advisors appointed: Hershman, Tallian, Charbonneau, Hume and Mishler",upper,other
in,2011,lower,HB 1001,2011-04-25 00:00:00,Senator Miller added as advisor,upper,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Representative Crawford removed as conferee,lower,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Representative Knollman added as conferee,lower,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Senator Broden removed as conferee,upper,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Senator Hershman removed as advisor,upper,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Senator Hershman added as conferee,upper,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Conference committee report 1  : filed in the House,lower,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,Rules suspended,lower,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,"Conference committee report 1  : adopted by the Senate; Roll Call 535: yeas 37,  nays 13",upper,other
in,2011,lower,HB 1001,2011-04-29 00:00:00,"Conference committee report 1  : adopted by the House; Roll Call 741: yeas 59,  nays 39",lower,other
in,2011,lower,HB 1001,2011-05-05 00:00:00,Signed by the Speaker,lower,other
in,2011,lower,HB 1001,2011-05-05 00:00:00,Signed by the President Pro Tempore,upper,other
in,2011,lower,HB 1001,2011-05-05 00:00:00,Signed by the President of the Senate,upper,other
in,2011,lower,HB 1001,2011-05-10 00:00:00,Signed by the Governor,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,Public Law 229,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 1 through 32 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 33 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 34 through 37 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 38 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 39 through 40 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 41 effective retroactive to 11/01/2010,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 42 through 43 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 44 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 45 through 57 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 58 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 59 through 76 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 77 through 79 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 80 through 82 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 83 through 85 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 86 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 87 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 88 through 93 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 94 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 95 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 96 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 97 through 101 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 102 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 103 through 104 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 105 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 106 through 110 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 111 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 112 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 113 through 116 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 117 through 145 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 146 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 147 through 167 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 168 through 169 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 170 through 171 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 172 through 173 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 174 through 195 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 196 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 197 through 199 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 200 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 201 through 202 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 203 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 204 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 205 through 213 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 214 effective retroactive to 01/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 215 through 219 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 220 through 223 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 224 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 225 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 226 through 227 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 228 through 230 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 231 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 232 through 233 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 234 through 241 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 242 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 243 through 245 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 246 through 264 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 265 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 266 through 270 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 271 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 272 through 275 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 276 effective 01/01/2012,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 277 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 278 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 279 through 281 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 282 effective retroactive to 06/30/2010,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 283 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 284 through 285 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 286 through 288 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 289 through 294 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 295 effective 06/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 296 effective retroactive to 01/01/2010,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTIONS 297 through 299 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 300 effective 05/10/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 301 effective 07/01/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 302 effective retroactive to 04/29/2011,lower,other
in,2011,lower,HB 1001,2011-05-16 00:00:00,SECTION 303 effective 05/10/2011,lower,other
in,2011,lower,HB 1002,2011-01-13 00:00:00,Authored by Representative Bosma,lower,other
in,2011,lower,HB 1002,2011-01-13 00:00:00,Coauthored by Representative Behning,lower,other
in,2011,lower,HB 1002,2011-01-13 00:00:00,First reading: referred to Committee on Education,lower,bill:introduced|bill:reading:1|committee:referred
in,2011,lower,HB 1002,2011-01-20 00:00:00,Representative Sullivan added as coauthor,lower,other
in,2011,lower,HB 1002,2011-01-25 00:00:00,Minority report not substituted for majority report,lower,other
in,2011,lower,HB 1002,2011-01-25 00:00:00,"Roll Call 27: yeas 36,  nays 61",lower,other
in,2011,lower,HB 1002,2011-01-25 00:00:00,"Committee report: amend do pass,  adopted",lower,committee:passed:favorable
in,2011,lower,HB 1002,2011-01-25 00:00:00,Representative Noe added as coauthor,lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Second reading: amended,  ordered engrossed",lower,bill:reading:2
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 1   (Bosma),  prevailed; Roll Call 92: yeas 66,  nays 27",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 4   (Austin),  failed; Roll Call 93: yeas 34,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 60  (Goodin),  failed; Roll Call 94: yeas 34,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 58  (Crawford),  failed; Roll Call 95: yeas 35,  nays 59",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 5   (Battles),  failed; Roll Call 96: yeas 34,  nays 59",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 42  (Porter),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 22  (Sullivan),  failed; Roll Call 97: yeas 32,  nays 62",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 21  (Sullivan),  failed; Roll Call 98: yeas 29,  nays 63",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 61  (V. Smith),  failed; Roll Call 99: yeas 36,  nays 56",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 48  (Kersey),  failed; Roll Call 100: yeas 33,  nays 57",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 26  (DeLaney),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 24  (Bardon),  failed; Roll Call 101: yeas 39,  nays 54",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 13  (Austin),  failed; Roll Call 102: yeas 35,  nays 58",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 39  (V. Smith),  failed; Roll Call 103: yeas 31,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 33  (DeLaney),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 29  (DeLaney),  withdrawn",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 63  (DeLaney),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 52  (DeLaney),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 35  (DeLaney),  failed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 20  (DeLaney),  failed; Roll Call 104: yeas 31,  nays 58",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 57  (Cheatham),  failed; Roll Call 105: yeas 32,  nays 59",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 2   (Austin),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 7   (Austin),  failed; Roll Call 106: yeas 29,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 50  (VanDenburgh),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 51  (VanDenburgh),  failed; Roll Call 107: yeas 29,  nays 64",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 37  (V. Smith),  failed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 38  (V. Smith),  failed; Roll Call 108: yeas 32,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 49  (Porter),  failed; Roll Call 109: yeas 31,  nays 60",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 8   (Austin),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-07 00:00:00,"Amendment 16  (Austin),  prevailed; voice vote",lower,other
in,2011,lower,HB 1002,2011-02-08 00:00:00,"Motion to recommit to Ways and Means (Crawford) failed; Roll Call 119: yeas 37,  nays 59",lower,other
in,2011,lower,HB 1002,2011-02-08 00:00:00,"Third reading: passed; Roll Call 120: yeas 59,  nays 37",lower,bill:passed|bill:reading:3
in,2011,lower,HB 1002,2011-02-08 00:00:00,Referred to the Senate,lower,other
in,2011,lower,HB 1002,2011-02-08 00:00:00,Senate sponsor: Senator Kruse,lower,other
in,2011,lower,HB 1002,2011-02-17 00:00:00,First reading: referred to Committee on Education and Career Development,upper,bill:reading:1|committee:referred
in,2011,lower,HB 1002,2011-03-17 00:00:00,"Committee report: amend do pass,  reassigned to Committee on Appropriations",upper,committee:passed:favorable
in,2011,lower,HB 1002,2011-03-24 00:00:00,"Committee report: amend do pass,  adopted",upper,committee:passed:favorable
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Second reading: amended,  ordered engrossed",upper,bill:reading:2
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 15   (Kruse),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 31   (Yoder),  prevailed; Roll Call 297: yeas 36,  nays 13",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 36   (Kenley),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 16   (Kruse),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 23   (Arnold),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 3    (Lanane),  failed; Roll Call 298: yeas 14,  nays 36",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 17   (Kruse),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 18   (Kruse),  prevailed; Roll Call 299: yeas 38,  nays 12",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 29   (Simpson),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 33   (Yoder),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 4    (Lanane),  failed; Roll Call 300: yeas 14,  nays 36",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 27   (Rogers),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 20   (Kruse),  prevailed",upper,other
in,2011,lower,HB 1002,2011-04-04 00:00:00,"Amendment 5    (Lanane),  failed",upper,other
