state,session,chamber,bill_id,date,action,actor,type
nd,62,lower,HB 1003,2011-02-22 00:00:00,"Reported back amended, do pass, amendment placed on calendar 15 4 2",lower,committee:passed:favorable
nd,62,lower,HB 1003,2011-02-23 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1003,2011-02-23 00:00:00,"Second reading, passed, yeas 64 nays 29, Emergency clause carried",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1003,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1003,2011-03-02 00:00:00,"Introduced, first reading, (emergency), referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 10:00,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 10:45,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 01:30,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 02:15,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 03:00,lower,other
nd,62,lower,HB 1003,2011-03-09 00:00:00,Committee Hearing 03:45,lower,other
nd,62,lower,HB 1003,2011-03-10 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1003,2011-03-10 00:00:00,Committee Hearing 09:30,lower,other
nd,62,lower,HB 1003,2011-03-10 00:00:00,Committee Hearing 11:00,lower,other
nd,62,lower,HB 1003,2011-03-11 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1003,2011-03-11 00:00:00,Committee Hearing 09:15,lower,other
nd,62,lower,HB 1003,2011-03-11 00:00:00,Committee Hearing 10:15,lower,other
nd,62,lower,HB 1003,2011-03-11 00:00:00,Committee Hearing 11:00,lower,other
nd,62,lower,HB 1003,2011-04-06 00:00:00,"Reported back amended, do pass, amendment placed on calendar 12 1 0",upper,committee:passed:favorable
nd,62,lower,HB 1003,2011-04-06 00:00:00,Laid over one legislative day,upper,other
nd,62,lower,HB 1003,2011-04-12 00:00:00,"Amendment adopted, placed on calendar",upper,amendment:passed
nd,62,lower,HB 1003,2011-04-12 00:00:00,"Second reading, passed as amended, yeas 40 nays 7",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1003,2011-04-12 00:00:00,Emergency clause carried,upper,other
nd,62,lower,HB 1003,2011-04-12 00:00:00,Returned to House (12),lower,other
nd,62,lower,HB 1003,2011-04-13 00:00:00,Refused to concur,lower,other
nd,62,lower,HB 1003,2011-04-13 00:00:00,Conference committee appointed Skarphol Martinson Williams,lower,other
nd,62,lower,HB 1003,2011-04-13 00:00:00,Conference committee appointed Holmberg Krebsbach O'Connell,upper,other
nd,62,lower,HB 1003,2011-04-27 00:00:00,"Reported back from conference committee, amend, placed on calendar",lower,other
nd,62,lower,HB 1003,2011-04-27 00:00:00,Conference committee report adopted,lower,other
nd,62,lower,HB 1003,2011-04-27 00:00:00,"Second reading, passed, yeas 69 nays 23, Emergency clause carried",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1003,2011-04-27 00:00:00,"Reported back from conference committee, amend, placed on calendar",upper,other
nd,62,lower,HB 1003,2011-04-28 00:00:00,Conference committee report adopted,upper,other
nd,62,lower,HB 1003,2011-04-28 00:00:00,"Second reading, passed as amended, yeas 43 nays 4",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1003,2011-04-28 00:00:00,Emergency clause carried,upper,other
nd,62,lower,HB 1003,2011-04-28 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1003,2011-04-28 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1003,2011-04-28 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1003,2011-05-20 00:00:00,Signed by Governor 05/04,lower,governor:signed
nd,62,lower,HB 1003,2011-05-20 00:00:00,Filed with Secretary Of State 05/05,lower,other
nd,62,lower,HB 1004,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1004,2011-01-10 00:00:00,Committee Hearing 09:00,lower,other
nd,62,lower,HB 1004,2011-01-31 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1004,2011-01-31 00:00:00,Committee Hearing 02:45,lower,other
nd,62,lower,HB 1004,2011-02-01 00:00:00,Committee Hearing 02:45,lower,other
nd,62,lower,HB 1004,2011-02-02 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1004,2011-02-02 00:00:00,Committee Hearing 10:30,lower,other
nd,62,lower,HB 1004,2011-02-03 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1004,2011-02-04 00:00:00,Committee Hearing 10:00,lower,other
nd,62,lower,HB 1004,2011-02-22 00:00:00,"Reported back amended, do pass, amendment placed on calendar 15 5 1",lower,committee:passed:favorable
nd,62,lower,HB 1004,2011-02-23 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1004,2011-02-23 00:00:00,"Second reading, passed, yeas 63 nays 30",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1004,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1004,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1004,2011-03-03 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1004,2011-04-06 00:00:00,"Reported back amended, do pass, amendment placed on calendar 13 0 0",upper,committee:passed:favorable
nd,62,lower,HB 1004,2011-04-07 00:00:00,"Amendment adopted, placed on calendar",upper,amendment:passed
nd,62,lower,HB 1004,2011-04-07 00:00:00,"Second reading, passed as amended, yeas 47 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1004,2011-04-07 00:00:00,Emergency clause carried,upper,other
nd,62,lower,HB 1004,2011-04-07 00:00:00,Returned to House (12),lower,other
nd,62,lower,HB 1004,2011-04-11 00:00:00,Refused to concur,lower,other
nd,62,lower,HB 1004,2011-04-11 00:00:00,Conference committee appointed Bellew J. Nelson Kaldor,lower,other
nd,62,lower,HB 1004,2011-04-12 00:00:00,Conference committee appointed Kilzer Fischer Robinson,upper,other
nd,62,lower,HB 1004,2011-04-20 00:00:00,Appoint Rep. Kreidt to replace Rep. Bellew on conference committee,lower,other
nd,62,lower,HB 1004,2011-04-27 00:00:00,"Reported back from conference committee, amend, placed on calendar",lower,other
nd,62,lower,HB 1004,2011-04-27 00:00:00,Conference committee report adopted,lower,other
nd,62,lower,HB 1004,2011-04-27 00:00:00,"Second reading, passed, yeas 82 nays 10, Emergency clause carried",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1004,2011-04-27 00:00:00,"Reported back from conference committee, amend, placed on calendar",upper,other
nd,62,lower,HB 1004,2011-04-27 00:00:00,Conference committee report adopted,upper,other
nd,62,lower,HB 1004,2011-04-27 00:00:00,"Second reading, passed as amended, yeas 45 nays 2",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1004,2011-04-27 00:00:00,Emergency clause carried,upper,other
nd,62,lower,HB 1004,2011-04-28 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1004,2011-04-28 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1004,2011-04-28 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1004,2011-05-20 00:00:00,Signed by Governor 05/05,lower,governor:signed
nd,62,lower,HB 1004,2011-05-20 00:00:00,Filed with Secretary Of State 05/05,lower,other
nd,62,lower,HB 1005,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1005,2011-01-10 00:00:00,Committee Hearing 01:30,lower,other
nd,62,lower,HB 1005,2011-01-24 00:00:00,Committee Hearing 10:30,lower,other
nd,62,lower,HB 1005,2011-02-18 00:00:00,"Reported back amended, do pass, amendment placed on calendar 18 2 1",lower,committee:passed:favorable
nd,62,lower,HB 1005,2011-02-21 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1005,2011-02-23 00:00:00,"Second reading, passed, yeas 80 nays 12",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1005,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1005,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1005,2011-03-02 00:00:00,Committee Hearing 10:15,lower,other
nd,62,lower,HB 1005,2011-03-21 00:00:00,"Reported back amended, do pass, amendment placed on calendar 12 0 1",upper,committee:passed:favorable
nd,62,lower,HB 1005,2011-03-22 00:00:00,"Amendment adopted, placed on calendar",upper,amendment:passed
nd,62,lower,HB 1005,2011-03-23 00:00:00,"Second reading, passed as amended, yeas 46 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1005,2011-03-24 00:00:00,Returned to House (12),lower,other
nd,62,lower,HB 1005,2011-04-06 00:00:00,Refused to concur,lower,other
nd,62,lower,HB 1005,2011-04-06 00:00:00,Conference committee appointed Wieland Kreidt Metcalf,lower,other
nd,62,lower,HB 1005,2011-04-07 00:00:00,Conference committee appointed Erbele Holmberg O'Connell,upper,other
nd,62,lower,HB 1005,2011-04-18 00:00:00,"Reported back from conference committee, amend, placed on calendar",lower,other
nd,62,lower,HB 1005,2011-04-19 00:00:00,Conference committee report adopted,lower,other
nd,62,lower,HB 1005,2011-04-19 00:00:00,"Second reading, passed, yeas 86 nays 7",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1005,2011-04-19 00:00:00,"Reported back from conference committee, amend, placed on calendar",upper,other
nd,62,lower,HB 1005,2011-04-19 00:00:00,Conference committee report adopted,upper,other
nd,62,lower,HB 1005,2011-04-19 00:00:00,"Second reading, passed as amended, yeas 47 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1005,2011-04-20 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1005,2011-04-27 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1005,2011-04-27 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1005,2011-05-20 00:00:00,Signed by Governor 05/05,lower,governor:signed
nd,62,lower,HB 1005,2011-05-20 00:00:00,Filed with Secretary Of State 05/05,lower,other
nd,62,lower,HB 1006,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1006,2011-01-10 00:00:00,Committee Hearing 11:00,lower,other
nd,62,lower,HB 1006,2011-01-31 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1006,2011-02-18 00:00:00,"Reported back, do pass, place on calendar 19 1 1",lower,committee:passed:favorable
nd,62,lower,HB 1006,2011-02-23 00:00:00,"Second reading, passed, yeas 92 nays 0",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1006,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1006,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1006,2011-03-02 00:00:00,Committee Hearing 11:00,lower,other
nd,62,lower,HB 1006,2011-04-05 00:00:00,"Reported back amended, do pass, amendment placed on calendar 13 0 0",upper,committee:passed:favorable
nd,62,lower,HB 1006,2011-04-06 00:00:00,"Amendment adopted, placed on calendar",upper,amendment:passed
nd,62,lower,HB 1006,2011-04-06 00:00:00,"Second reading, passed as amended, yeas 46 nays 1",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1006,2011-04-06 00:00:00,Returned to House (12),lower,other
nd,62,lower,HB 1006,2011-04-11 00:00:00,Refused to concur,lower,other
nd,62,lower,HB 1006,2011-04-11 00:00:00,Conference committee appointed Kempenich Dahl Glassheim,lower,other
nd,62,lower,HB 1006,2011-04-11 00:00:00,Conference committee appointed Krebsbach Grindberg O'Connell,upper,other
nd,62,lower,HB 1006,2011-04-14 00:00:00,"Reported back from conference committee, amend, placed on calendar",lower,other
nd,62,lower,HB 1006,2011-04-15 00:00:00,Laid over one legislative day,lower,other
nd,62,lower,HB 1006,2011-04-18 00:00:00,Conference committee report adopted,lower,other
nd,62,lower,HB 1006,2011-04-18 00:00:00,"Second reading, passed, yeas 94 nays 0, Emergency clause carried",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1006,2011-04-18 00:00:00,"Reported back from conference committee, amend, placed on calendar",upper,other
nd,62,lower,HB 1006,2011-04-18 00:00:00,Conference committee report adopted,upper,other
nd,62,lower,HB 1006,2011-04-18 00:00:00,"Second reading, passed as amended, yeas 46 nays 1",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1006,2011-04-18 00:00:00,Emergency clause carried,upper,other
nd,62,lower,HB 1006,2011-04-19 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1006,2011-04-27 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1006,2011-04-27 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1006,2011-05-20 00:00:00,Signed by Governor 05/05,lower,governor:signed
nd,62,lower,HB 1006,2011-05-20 00:00:00,Filed with Secretary Of State 05/05,lower,other
nd,62,lower,HB 1007,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1007,2011-01-13 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1007,2011-01-13 00:00:00,Committee Hearing 10:00,lower,other
nd,62,lower,HB 1007,2011-01-26 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1007,2011-01-26 00:00:00,Committee Hearing 02:00,lower,other
nd,62,lower,HB 1007,2011-01-27 00:00:00,Committee Hearing 02:00,lower,other
nd,62,lower,HB 1007,2011-01-28 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1007,2011-02-21 00:00:00,"Reported back amended, do pass, amendment placed on calendar 20 1 0",lower,committee:passed:favorable
nd,62,lower,HB 1007,2011-02-22 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1007,2011-02-23 00:00:00,"Second reading, passed, yeas 90 nays 2",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1007,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1007,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1007,2011-03-03 00:00:00,Committee Hearing 02:00,lower,other
nd,62,lower,HB 1007,2011-03-24 00:00:00,"Reported back amended, do pass, amendment placed on calendar 13 0 0",upper,committee:passed:favorable
nd,62,lower,HB 1007,2011-03-25 00:00:00,"Amendment adopted, placed on calendar",upper,amendment:passed
nd,62,lower,HB 1007,2011-03-28 00:00:00,"Second reading, passed as amended, yeas 47 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1007,2011-03-29 00:00:00,Returned to House (12),lower,other
nd,62,lower,HB 1007,2011-04-06 00:00:00,Refused to concur,lower,other
nd,62,lower,HB 1007,2011-04-06 00:00:00,Conference committee appointed Kreidt J. Nelson Metcalf,lower,other
nd,62,lower,HB 1007,2011-04-07 00:00:00,Conference committee appointed Kilzer Bowman Robinson,upper,other
nd,62,lower,HB 1007,2011-04-19 00:00:00,"Reported back from conference committee, amend, placed on calendar",lower,other
nd,62,lower,HB 1007,2011-04-20 00:00:00,Conference committee report adopted,lower,other
nd,62,lower,HB 1007,2011-04-20 00:00:00,"Second reading, passed, yeas 88 nays 5",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1007,2011-04-20 00:00:00,"Reported back from conference committee, amend, placed on calendar",upper,other
nd,62,lower,HB 1007,2011-04-20 00:00:00,Conference committee report adopted,upper,other
nd,62,lower,HB 1007,2011-04-20 00:00:00,"Second reading, passed as amended, yeas 45 nays 2",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1007,2011-04-21 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1007,2011-04-27 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1007,2011-04-27 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1007,2011-05-20 00:00:00,Signed by Governor 05/05,lower,governor:signed
nd,62,lower,HB 1007,2011-05-20 00:00:00,Filed with Secretary Of State 05/05,lower,other
nd,62,lower,HB 1008,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1008,2011-01-11 00:00:00,Committee Hearing 02:00,lower,other
nd,62,lower,HB 1008,2011-02-18 00:00:00,"Reported back amended, do pass, amendment placed on calendar 21 0 0",lower,committee:passed:favorable
nd,62,lower,HB 1008,2011-02-21 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1008,2011-02-23 00:00:00,"Second reading, passed, yeas 91 nays 0",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1008,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1008,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1008,2011-03-03 00:00:00,Committee Hearing 10:30,lower,other
nd,62,lower,HB 1008,2011-03-24 00:00:00,"Reported back, do pass, place on calendar 13 0 0",upper,committee:passed:favorable
nd,62,lower,HB 1008,2011-03-25 00:00:00,"Second reading, passed, yeas 46 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1008,2011-03-28 00:00:00,Returned to House,lower,other
nd,62,lower,HB 1008,2011-03-29 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1008,2011-04-01 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1008,2011-04-01 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1008,2011-04-05 00:00:00,Signed by Governor 04/04,lower,governor:signed
nd,62,lower,HB 1008,2011-04-12 00:00:00,Filed with Secretary Of State 04/04,lower,other
nd,62,lower,HB 1009,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1009,2011-01-26 00:00:00,Committee Hearing 09:00,lower,other
nd,62,lower,HB 1009,2011-02-21 00:00:00,"Reported back amended, do pass, amendment placed on calendar 15 6 0",lower,committee:passed:favorable
nd,62,lower,HB 1009,2011-02-22 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1009,2011-02-23 00:00:00,"Second reading, passed, yeas 70 nays 22",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1009,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1009,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1009,2011-03-03 00:00:00,Committee Hearing 03:00,lower,other
nd,62,lower,HB 1009,2011-03-18 00:00:00,"Reported back, do pass, place on calendar 12 0 1",upper,committee:passed:favorable
nd,62,lower,HB 1009,2011-03-21 00:00:00,"Second reading, passed, yeas 47 nays 0",upper,bill:passed|bill:reading:2
nd,62,lower,HB 1009,2011-03-22 00:00:00,Returned to House,lower,other
nd,62,lower,HB 1009,2011-03-24 00:00:00,Signed by President,upper,other
nd,62,lower,HB 1009,2011-04-08 00:00:00,Signed by Speaker,lower,other
nd,62,lower,HB 1009,2011-04-08 00:00:00,Sent to Governor,lower,governor:received
nd,62,lower,HB 1009,2011-04-11 00:00:00,Signed by Governor 04/08,lower,governor:signed
nd,62,lower,HB 1009,2011-04-13 00:00:00,Filed with Secretary Of State 04/11,lower,other
nd,62,lower,HB 1010,2011-01-04 00:00:00,"Introduced, first reading, referred Appropriations Committee",lower,bill:introduced|bill:reading:1
nd,62,lower,HB 1010,2011-01-10 00:00:00,Committee Hearing 02:30,lower,other
nd,62,lower,HB 1010,2011-02-04 00:00:00,Committee Hearing 08:30,lower,other
nd,62,lower,HB 1010,2011-02-18 00:00:00,"Reported back amended, do pass, amendment placed on calendar 17 4 0",lower,committee:passed:favorable
nd,62,lower,HB 1010,2011-02-21 00:00:00,"Amendment adopted, placed on calendar",lower,amendment:passed
nd,62,lower,HB 1010,2011-02-23 00:00:00,"Second reading, passed, yeas 81 nays 11",lower,bill:passed|bill:reading:2
nd,62,lower,HB 1010,2011-02-24 00:00:00,Received from House,upper,bill:introduced
nd,62,lower,HB 1010,2011-03-02 00:00:00,"Introduced, first reading, referred Appropriations Committee",upper,bill:introduced|bill:reading:1
nd,62,lower,HB 1010,2011-03-02 00:00:00,Committee Hearing 11:30,lower,other
