state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
al,2011rs,lower,HB 153,"Legislative Compensation Commission, established, members, quadrennial recommendations for the total compensation to be paid to members of Legislature, Amendments 39 and 57, Constitution of Alabama of 1901, am'd.; Section 49, Constitution of Alabama of 1901, repealed; Sec. 29-1-8 repealed; Act 1196, 1971 Reg. Sess., Act 87-209, 1987 Reg. Sess.; Act 90-490, 1990 Reg. Sess.; Act 91-95, 1991 Reg. Sess.; Act 91-108, 1991 Reg. Sess.; Act 2007-75, 2007 Reg. Sess. repealed, const. amend.",2011-12-07 21:21:11.929000,2011-12-07 21:21:11.929000,bill,
al,2011rs,lower,HB 154,"Graysville, corp. limits alt.",2011-12-07 21:21:11.938000,2011-12-07 21:21:11.938000,bill,Municipal and County Issues
al,2011rs,lower,HB 155,"Judicial system officer or employee, threatening harm or violence against, crime established,  death penalty, Secs. 13A-5-40, 13A-5-49 am'd.",2011-12-07 21:21:11.947000,2011-12-07 21:21:11.947000,bill,Crime
al,2011rs,lower,HB 156,"Contracts between a consumer and a consumer legal funding company, regulated, Consumer Legal Funding Act",2011-12-07 21:21:11.957000,2011-12-07 21:21:11.957000,bill,Legal Issues
al,2011rs,lower,HB 157,"Human Resources Department, TANF, food stamps, or Medicaid applicants, random tests for substance abuse based on appearance or demeanor implying under influence of controlled substances, required, ineligibility under certain conditions, positive tests not admissible in criminal proceedings, department to administer pursuant to Administrative Procedure Act",2011-12-07 21:21:11.967000,2011-12-07 21:21:11.967000,bill,Labor and Employment|State Agencies
al,2011rs,lower,HB 158,"Business licenses, municipality, county, or other political subdivision of this state to use E-verify to determine legal status of person applying for business license",2011-12-07 21:21:12.014000,2011-12-07 21:21:12.014000,bill,Business and Consumers
al,2011rs,lower,HB 159,"Jefferson Co., county manager, county commission, by four-fifths vote, required to hire, employment in non-merit (at-will) position, qualifications, term, benefits, duties, filling vacancies, Act 2009-662, 2009 Reg. Sess.; Act 2009-812, 2009 1st Sp. Sess. am'd.",2011-12-07 21:21:12.031000,2011-12-09 20:57:17.542000,bill,Municipal and County Issues
al,2011rs,lower,HB 16,"Municipalities, mayors, vacancies, procedures for filling in municipalities with population of 12,000 or more inhabitants, Sec. 11-44G-2, Code of Alabama 1975, not to apply, Sec. 11-44G-2 am'd.",2011-12-07 21:21:08.712000,2011-12-09 20:57:15.695000,bill,Municipal and County Issues
al,2011rs,lower,HB 160,"Jefferson Co., county employees, certain positions to be at-will, transfer from classified to unclassified, return of unclassified employee to classified service, compensation, benefits",2011-12-07 21:21:12.048000,2011-12-09 20:57:17.555000,bill,Municipal and County Issues
al,2011rs,lower,HB 161,"Alcoholic beverages, brewpub licensees authorized to sell beer brewed on-premises to a licensed wholesaler for distribution to retail licensees Secs. 28-4A-2, 28-4A-3, 28-4A-4, 28-4A-6 am'd.",2011-12-07 21:21:12.058000,2011-12-07 21:21:12.058000,bill,Drugs
al,2011rs,lower,HB 162,"Counties, planning commissions, subdivisions in extraterritorial jurisdiction of municipal planning commission, regulated under certain conditions, agreements with municipalities authorized, plats, approval by county engineer further provided for, Secs. 11-52-1, 11-52-30, 11-52-31, 11-52-32, 11-52-33 am'd.; Secs. 11-24-5, 11-52-36 repealed",2011-12-07 21:21:12.075000,2011-12-09 20:57:17.573000,bill,Municipal and County Issues
al,2011rs,lower,HB 163,"Marijuana (sic), synthetic cannabinoids, certain additional chemical compounds prohibited, Sec. 13A-12-214.1 am'd.; Act 2010-717, 2010 Reg. Sess. am'd.",2011-12-07 21:21:12.099000,2011-12-07 21:21:12.099000,bill,Crime
al,2011rs,lower,HB 164,"Elections, person who is convicted of certain election offense prohibited from serving in certain capacities",2011-12-07 21:21:12.110000,2011-12-07 21:21:12.110000,bill,Campaign Finance and Election Issues
al,2011rs,lower,HB 165,"Property owners, limited immunity from civil liability in defense of self, others, and property from person unlawfully on property and engaging in criminal conduct, exceptions",2011-12-07 21:21:12.129000,2011-12-09 20:57:17.600000,bill,Crime
al,2011rs,lower,HB 166,"National Human Trafficking Resource Center Hotline, posting in lounges and on Alcoholic Beverage Control Board, Public Service Commission, and Industrial Relations Department Internet website, required, penalties",2011-12-07 21:21:12.140000,2011-12-07 21:21:12.140000,bill,Crime
al,2011rs,lower,HB 167,"Municipal judges and magistrates for municipal courts authorized to issue warrant recall fee for failure to appear for municipal ordinance or traffic violation, distrib. to municipal corrections fund",2011-12-07 21:21:12.151000,2011-12-07 21:21:12.151000,bill,Municipal and County Issues
al,2011rs,lower,HB 168,"Ethics, statement of economic interests, filing, minimum threshold increased, certain employees exempt, Sec. 36-25-14 am'd.",2011-12-07 21:21:12.165000,2011-12-09 20:57:17.625000,bill,Government Reform
al,2011rs,lower,HB 169,"Pardons and Paroles Board, notification of victims, procedures changed, supplying contact information for notification, victims authorized to opt out of notification, Implementation Task Force established for statewide automated victim notification system, Sec. 15-22-36.2 added; Secs. 15-22-23, 15-22-36 am'd.",2011-12-07 21:21:12.176000,2011-12-07 21:21:12.176000,bill,Crime
al,2011rs,lower,HB 17,"Entertainment districts, Class 1, 2, 3, 4, and 5 municipalities authorized to establish, regulation of sale and consumption of alcoholic beverages, retail liquor license issued by Alcoholic Beverage Control Board (2011-20565)",2011-12-07 21:21:08.731000,2011-12-09 20:57:15.707000,bill,Business and Consumers
al,2011rs,lower,HB 170,"Magna Carta, Ten Commandments, Declaration of Independence, Bill of Rights, display of in public school buildings required, Education Department to promulgate rules and regulations, Historic Documents Act",2011-12-07 21:21:12.207000,2011-12-07 21:21:12.207000,bill,Education
al,2011rs,lower,HB 171,"Funerals, disrupting, crime further provided for, distance of protest from property line of funeral facility further provided for, Sec. 13A-11-17 am'd.",2011-12-07 21:21:12.436000,2011-12-09 20:57:17.653000,bill,Crime
al,2011rs,lower,HB 172,"Veterans' Affairs, State Department of, employees, salaries and expenses, payment from State General Fund further provided for, Sec. 31-5-14 am'd.",2011-12-07 21:21:12.447000,2011-12-07 21:21:12.447000,bill,Military
al,2011rs,lower,HB 173,"Consumer credit reports, security freezes, procedure for placing, removing, and temporarily lifting, fees, notice, fines",2011-12-07 21:21:12.458000,2011-12-07 21:21:12.458000,bill,Business and Consumers
al,2011rs,lower,HB 174,"Anniston, council-manager form of government, investigations by city council or city manager, provisions for repealed, Section 9.03 of Article IX of Act 404, 1953 Regular Session repealed, Sec. 45-8A-23.262 repealed,",2011-12-07 21:21:12.470000,2011-12-09 20:57:17.677000,bill,Municipal and County Issues
al,2011rs,lower,HB 175,"Strangulation or suffocation and aggravated strangulation or suffocation, crimes provided for, penalties",2011-12-07 21:21:12.485000,2011-12-07 21:21:12.485000,bill,Crime
al,2011rs,lower,HB 176,"Elections, overseas absentee voting, Electronic Overseas Voting Advisory Committee, established to advise whether secure electronic means of voting available, duties of absentee election manager, overseas voter certificate required, Secretary of State to implement rules",2011-12-07 21:21:12.504000,2011-12-09 20:57:17.697000,bill,Campaign Finance and Election Issues
al,2011rs,lower,HB 177,"Misdemeanor non-traffic violations, issuance of electronic uniform non-traffic citation and complaint, summons and complaint process or notice to appear in court",2011-12-07 21:21:12.517000,2011-12-07 21:21:12.517000,bill,Crime
al,2011rs,lower,HB 178,"Health Care Rights of Conscience Act, health care providers, institutions, and payers right to decline to perform services that violate their consciences",2011-12-07 21:21:12.551000,2011-12-07 21:21:12.551000,bill,Health
al,2011rs,lower,HB 179,"Ad valorem tax, classification of residential property, definition to include single family dwellings and lots under construction, Homeowners and Storm Victims Protection Act, Sec. 40-8-1 am'd.",2011-12-07 21:21:12.588000,2011-12-09 20:57:17.729000,bill,Housing and Property
al,2011rs,lower,HB 18,"Abortion, prohibited on or after 20 weeks postfertilization, exceptions, legislative findings, reports to Office of Vital Statistics, civil and criminal penalties, anonymity in court proceedings, Alabama Pain-Capable Unborn Child Protection Act, Sec. 22-9A-13 am'd. (2011-20570)",2011-12-07 21:21:08.777000,2011-12-09 20:57:15.733000,bill,Reproductive Issues
al,2011rs,lower,HB 180,"Asbestos claims, damages of successor corporations limited to fair market value of total gross assets at time of merger or consolidation, methodology for annual increase of fair market value",2011-12-07 21:21:12.609000,2011-12-09 20:57:17.770000,bill,Legal Issues
al,2011rs,lower,HB 181,"Counties, optional home rule powers regarding public safety and health, and land regulation and use, const. amend.",2011-12-07 21:21:12.624000,2011-12-07 21:21:12.624000,bill,
al,2011rs,lower,HB 182,"Emergency management, Governor and local emergency management agencies, mutual aid agreements with federally recognized Indian tribes, authorized, Secs. 31-9-6, 31-9-9 am'd.",2011-12-07 21:21:12.640000,2011-12-09 20:57:17.788000,bill,Public Services
al,2011rs,lower,HB 183,"Education Department required to determine the financial capability of a municipality to sustain a school system before the municipality could establish a city school system, minimum population requirement increased, certain municipalities excepted, Sec. 16-11-1 am'd.",2011-12-07 21:21:12.665000,2011-12-07 21:21:12.665000,bill,Education
al,2011rs,lower,HB 184,"Real property, deeds and other instruments, private transfer fee obligations prohibited, enforcement, procedures related to prior transfer fee obligations, Secs. 35-4-431 to 35-4-436, inclusive, added",2011-12-07 21:21:12.688000,2011-12-09 20:57:17.808000,bill,Housing and Property
al,2011rs,lower,HB 185,"Motor carriers, federal Unified Carrier Registration Act of 2005, responsibility for administration transferred from Public Service Commission to Revenue Department, distrib. of net fees to Public Safety Department, Sec. 37-3-32.1 amended and renumbered as Sec. 40-12-435",2011-12-07 21:21:12.702000,2011-12-07 21:21:12.702000,bill,Transportation
al,2011rs,lower,HB 186,"Sex offenders and violent crime offenders, prohibitions on residency near a long-term facility, notification procedures to Health Department, Senior Services Department, long-term care facility, and its residents under certain conditions, Secs. 15-20-22, 15-20-26 am'd.; Act 2009-558, 2009 Reg. Sess.; Act 2009-619, 2009 Reg. Sess. am'd.",2011-12-07 21:21:12.729000,2011-12-07 21:21:12.729000,bill,Crime
al,2011rs,lower,HB 187,"Escambia Co., sheriff, service of process, fee increased, distrib. for law enforcement purposes",2011-12-07 21:21:12.745000,2011-12-09 20:57:17.834000,bill,Municipal and County Issues
al,2011rs,lower,HB 188,"Agricultural tourist attractions, Agriculture and Industries Department to approve, application and renewal fees, adoption of rules, placement of directional signs along state highways and county roads (2011-20698)",2011-12-07 21:21:12.785000,2011-12-09 20:57:17.850000,bill,Agriculture and Food
al,2011rs,lower,HB 189,"Engineers and Land Surveyors, State Board of Licensure for Professional, examinations, approval by board, disciplinary penalties and reissuance of revoked licenses, number of board members required, Secs. 34-11-1, 34-11-4, 34-11-5, 34-11-6, 34-11-9, 34-11-11, 34-11-12, 34-11-30, 34-11-31, 34-11-34 am'd.",2011-12-07 21:21:12.805000,2011-12-09 20:57:17.898000,bill,Housing and Property
al,2011rs,lower,HB 19,"Elections, photo identification required to register to vote, Secretary of State required to issue identification cards to persons without photo identification at no cost, criminal penalties, Sec. 17-9-30 am'd. (2011-20004)",2011-12-07 21:21:08.827000,2011-12-09 20:57:15.761000,bill,Campaign Finance and Election Issues
al,2011rs,lower,HB 190,"Electrical Contractors, Board of, supplemental appropriation from Board of Electrical Contractors Fund in the State Treasury for fiscal year 2010-2011",2011-12-07 21:21:12.817000,2011-12-07 21:21:12.817000,bill,Business and Consumers
al,2011rs,lower,HB 191,"Elections, presidential preference primary, counties where Mardi Gras recognized as county holiday and having special provisions, expenses reimbursable by state, retroactive effect, Sec. 17-16-2 am'd.",2011-12-07 21:21:12.831000,2011-12-09 20:57:17.915000,bill,Campaign Finance and Election Issues
al,2011rs,lower,HB 192,"Dental services, certain health insurance policies and health maintenance organizations plans, setting fees for services not covered by the plan, prohibited",2011-12-07 21:21:12.844000,2011-12-07 21:21:12.844000,bill,Health
al,2011rs,lower,HB 193,"Civil actions, obesity or weight gain, suits prohibited, limited exceptions, Commonsense Consumption Act",2011-12-07 21:21:12.867000,2011-12-09 20:57:17.936000,bill,Legal Issues
al,2011rs,lower,HB 194,"Public Education Employees' Health Insurance Plan, not subject to Alabama Insurance Code, Sec. 16-25A-5 am'd.",2011-12-07 21:21:12.879000,2011-12-07 21:21:12.879000,bill,Education|Health|Insurance
al,2011rs,lower,HB 195,"Food nutrition labeling, restaurants and vending machines, regulation reserved to the Legislature, not to affect certain federal regulations",2011-12-07 21:21:12.907000,2011-12-09 20:57:17.960000,bill,Health
al,2011rs,lower,HB 196,"Continuous sexual abuse of a child, crime of established, penalties",2011-12-07 21:21:12.929000,2011-12-09 20:57:17.977000,bill,Crime
al,2011rs,lower,HB 197,"Pesticides and pesticide devices, registration with Agriculture and Industries Department biennially, new fee schedule, Sec. 2-27-9 am'd. (2011-20170)",2011-12-07 21:21:12.950000,2011-12-09 20:57:17.992000,bill,Agriculture and Food
al,2011rs,lower,HB 198,"Fertilizers, local ordinance, rule, or regulation pertaining to prohibited, entire subject matter reserved to Agriculture and Industries Department, exception",2011-12-07 21:21:12.968000,2011-12-09 20:57:18.011000,bill,Agriculture and Food
al,2011rs,lower,HB 199,"Circuit courts, civil matters, presiding circuit judge may authorize certain hearings to be held by audio-video telecommunications, requirements",2011-12-07 21:21:12.986000,2011-12-09 20:57:18.023000,bill,Legal Issues
